Unbleached silk,#FFDDCA,252,226,199,22.0,100.0,90.0
Licorice,#1A1110,18,17,20,6.0,24.0,8.0
Dark purple,#301934,44,26,52,291.0,35.0,15.0
Ball blue,#21ABCD,33,182,213,192.0,72.0,47.0
Buff,#F0DC82,242,225,127,49.0,79.0,73.0
International Klein Blue,#002FA7,4,52,162,223.0,100.0,33.0
Fuchsia pink,#FF77FF,251,127,253,300.0,100.0,73.0
Orioles orange,#FB4F14,246,82,19,15.0,97.0,53.0
Heliotrope gray,#AA98A9,163,147,172,303.0,10.0,63.0
Dark medium gray,#A9A9A9,169,164,174,0.0,0.0,66.0
Mordant red 19,#AE0C00,172,4,1,4.0,100.0,34.0
Brink pink,#FB607F,247,93,132,348.0,95.0,68.0
Cream,#FFFDD0,253,252,205,57.0,100.0,91.0
Grizzly,#885818,136,84,32,34.0,70.0,31.0
Light goldenrod yellow,#FAFAD2,243,246,215,60.0,80.0,90.0
Magenta,#FF00FF,248,0,253,300.0,100.0,50.0
Arctic lime,#D0FF14,206,251,20,72.0,100.0,54.0
Cambridge Blue,#A3C1AD,167,191,165,140.0,19.0,70.0
Illuminating Emerald,#319177,48,143,121,164.0,49.0,38.0
Eggshell,#F0EAD6,251,229,207,46.0,46.0,89.0
Flax,#EEDC82,241,225,134,50.0,76.0,72.0
Sap green,#507D2A,75,129,44,93.0,50.0,33.0
Sandstorm,#ECD540,240,210,68,52.0,82.0,59.0
Palatinate purple,#682860,99,38,98,308.0,44.0,28.0
Aero blue,#C9FFE5,203,249,231,151.0,100.0,89.0
Mandarin,#F37A48,240,128,77,18.0,88.0,62.0
Vivid gamboge,#FF9900,255,157,7,36.0,100.0,50.0
Dark orange,#FF8C00,252,135,0,33.0,100.0,50.0
Timberwolf,#DBD7D2,220,215,220,33.0,11.0,84.0
Manatee,#979AAA,146,160,174,231.0,10.0,63.0
Brass,#B5A642,182,171,69,52.0,47.0,48.0
Rose gold,#B76E79,184,106,122,351.0,34.0,57.0
Feldgrau,#4D5D53,73,91,84,143.0,9.0,33.0
Persian green,#00A693,5,166,148,173.0,100.0,33.0
Egyptian blue,#1034A6,12,52,165,226.0,82.0,36.0
Volt,#CEFF00,212,252,3,72.0,100.0,50.0
Feldgrau,#4D5D53,70,93,89,143.0,9.0,33.0
Cal Poly Pomona green,#1E4D2B,31,71,50,137.0,44.0,21.0
Rich electric blue,#0892D0,7,149,208,199.0,93.0,42.0
Palm Leaf,#6F9940,129,137,129,88.0,5.0,53.0
Macaroni and Cheese,#FFBD88,255,183,128,27.0,100.0,77.0
Tango pink,#E4717A,229,109,124,355.0,68.0,67.0
Light apricot,#FDD5B1,248,206,179,28.0,95.0,84.0
Silver sand,#BFC1C2,188,184,193,200.0,2.0,75.0
Bisque,#FFE4C4,253,243,196,33.0,100.0,88.0
Verdigris,#43B3AE,67,178,170,177.0,46.0,48.0
Cyan azure,#4E82B4,78,129,176,209.0,41.0,51.0
Bright ube,#D19FE8,206,156,230,281.0,61.0,77.0
Medium electric blue,#035096,5,79,143,209.0,96.0,30.0
Palm Leaf,#6F9940,126,141,128,88.0,5.0,53.0
Imperial purple,#66023C,102,8,51,325.0,96.0,20.0
Vista blue,#7C9ED9,123,149,220,218.0,55.0,67.0
Zaffre,#0014A8,1,20,165,233.0,100.0,33.0
Catalina blue,#062A78,10,41,117,221.0,90.0,25.0
Yellow (Pantone),#FEDF00,253,220,6,53.0,100.0,50.0
La Salle Green,#087830,11,122,51,141.0,88.0,25.0
Field drab,#6C541E,105,83,31,42.0,57.0,27.0
Cyan cobalt blue,#28589C,39,90,159,215.0,59.0,38.0
Royal azure,#0038A8,7,62,173,220.0,100.0,33.0
Halayà úbe,#663854,112,46,80,323.0,29.0,31.0
Slimy Green,#299617,47,142,16,111.0,73.0,34.0
Avocado,#568203,87,132,0,81.0,95.0,26.0
Light coral,#F08080,238,127,125,0.0,79.0,72.0
Orchid,#DA70D6,221,117,210,302.0,59.0,65.0
Green-yellow,#ADFF2F,175,244,58,84.0,100.0,59.0
Coral pink,#F88379,246,130,123,5.0,90.0,72.0
Deep green-cyan turquoise,#0E7C61,13,120,97,165.0,80.0,27.0
Pineapple,#563C5C,90,62,8,289.0,74.0,19.0
Sap green,#507D2A,81,125,41,93.0,50.0,33.0
Mikado yellow,#FFC40C,255,196,16,45.0,100.0,52.0
Purple Plum,#9C51B6,150,88,182,285.0,41.0,52.0
Windsor tan,#A75502,174,89,2,30.0,98.0,33.0
Copper penny,#AD6F69,178,103,103,5.0,29.0,55.0
Olive,#808000,123,124,9,60.0,100.0,25.0
Light khaki,#F0E68C,238,233,137,54.0,77.0,75.0
French raspberry,#C72C48,201,34,71,349.0,64.0,48.0
Dark purple,#301934,44,25,56,291.0,35.0,15.0
Coral pink,#F88379,250,125,120,5.0,90.0,72.0
Brilliant lavender,#F4BBFF,245,193,252,290.0,100.0,87.0
Halayà úbe,#663854,107,50,90,323.0,29.0,31.0
Heat Wave,#FF7A00,252,121,3,29.0,100.0,50.0
Mindaro,#E3F988,221,239,136,72.0,90.0,75.0
Lavender mist,#E6E6FA,226,232,246,240.0,67.0,94.0
Blast-off bronze,#A57164,169,119,109,12.0,27.0,52.0
Light green,#90EE90,140,237,150,120.0,73.0,75.0
Forest green (web),#228B22,33,141,34,120.0,61.0,34.0
Pullman Green,#3B331C,60,51,30,45.0,36.0,17.0
Sacramento State green,#00563F,7,84,66,164.0,100.0,17.0
Chamoisee,#A0785A,161,119,92,26.0,28.0,49.0
Pale green,#98FB98,159,254,154,120.0,93.0,79.0
Licorice,#1A1110,27,13,18,6.0,24.0,8.0
Aero blue,#C9FFE5,200,255,239,151.0,100.0,89.0
Rackley,#5D8AA8,93,135,169,204.0,30.0,51.0
Baby blue eyes,#A1CAF1,162,202,239,209.0,74.0,79.0
Persimmon,#EC5800,239,92,0,22.0,100.0,46.0
Blast-off bronze,#A57164,162,114,100,12.0,27.0,52.0
Old gold,#CFB53B,208,181,59,49.0,61.0,52.0
Copper penny,#AD6F69,171,114,110,5.0,29.0,55.0
Pale cerulean,#9BC4E2,159,194,228,205.0,55.0,75.0
Red,#FF0000,255,0,5,0.0,100.0,50.0
Sunray,#E3AB57,220,168,81,36.0,71.0,62.0
Gamboge,#E49B0F,219,154,22,39.0,88.0,48.0
Shocking pink (Crayola),#FF6FFF,255,105,252,300.0,100.0,72.0
Illuminating Emerald,#319177,54,144,115,164.0,49.0,38.0
Japanese indigo,#264348,31,60,70,189.0,31.0,22.0
Yankees blue,#1C2841,25,40,69,221.0,40.0,18.0
Pear,#D1E231,211,218,52,66.0,75.0,54.0
Silver sand,#BFC1C2,188,188,198,200.0,2.0,75.0
Gray-asparagus,#465945,68,86,61,117.0,13.0,31.0
Plump Purple,#5946B2,90,65,179,251.0,44.0,49.0
Amber (SAE/ECE),#FF7E00,252,126,2,30.0,100.0,50.0
Falu red,#801818,132,20,26,0.0,68.0,30.0
Dark orange,#FF8C00,248,134,0,33.0,100.0,50.0
Lawn green,#7CFC00,122,247,1,90.0,100.0,49.0
Navy purple,#9457EB,151,84,235,265.0,79.0,63.0
Black,#000000,0,0,3,0.0,0.0,0.0
Ash grey,#B2BEB5,171,198,181,135.0,8.0,72.0
Chartreuse (web),#7FFF00,131,255,1,90.0,100.0,50.0
Lavender rose,#FBA0E3,255,163,232,316.0,92.0,81.0
Dark candy apple red,#A40000,162,1,4,0.0,100.0,32.0
Brandeis blue,#0070FF,0,110,255,214.0,100.0,50.0
Indigo,#4B0082,78,3,134,266.0,100.0,26.0
Bright green,#66FF00,99,255,3,96.0,100.0,50.0
Cinnabar,#E34234,227,70,52,5.0,76.0,55.0
Yellow (Pantone),#FEDF00,247,230,9,53.0,100.0,50.0
Teal deer,#99E6B3,156,227,183,140.0,61.0,75.0
Steel pink,#CC33CC,204,48,204,300.0,60.0,50.0
University of California Gold,#B78727,194,133,45,40.0,65.0,44.0
Electric green,#00FF00,0,253,2,120.0,100.0,50.0
Razzle dazzle rose,#FF33CC,253,46,210,315.0,100.0,60.0
Dark violet,#9400D3,149,10,218,282.0,100.0,41.0
Light green,#90EE90,139,236,133,120.0,73.0,75.0
Android green,#A4C639,167,199,58,74.0,55.0,50.0
Verdigris,#43B3AE,70,176,177,177.0,46.0,48.0
Yellow Sunshine,#FFF700,255,245,5,58.0,100.0,50.0
Feldgrau,#4D5D53,77,93,85,143.0,9.0,33.0
Jet,#343434,57,48,54,0.0,0.0,20.0
Light orchid,#E6A8D7,234,170,214,315.0,55.0,78.0
Ocean Green,#48BF91,73,191,143,157.0,48.0,52.0
Bright ube,#D19FE8,204,164,229,281.0,61.0,77.0
Satin sheen gold,#CBA135,198,165,56,43.0,59.0,50.0
Plump Purple,#5946B2,86,66,180,251.0,44.0,49.0
Jazzberry jam,#A50B5E,169,12,93,328.0,88.0,35.0
Yellow (RYB),#FEFE33,255,253,56,60.0,99.0,60.0
Yellow (RYB),#FEFE33,253,248,52,60.0,99.0,60.0
Halayà úbe,#663854,102,58,80,323.0,29.0,31.0
Japanese violet,#5B3256,83,52,89,307.0,29.0,28.0
Green (HTML/CSS color),#008000,2,122,1,120.0,100.0,25.0
Lust,#E62020,232,36,30,0.0,80.0,51.0
Congo pink,#F88379,252,133,126,5.0,90.0,72.0
Persian red,#CC3333,210,50,57,0.0,60.0,50.0
French lilac,#86608E,132,93,142,290.0,19.0,47.0
Tuscan red,#7C4848,127,76,74,0.0,27.0,38.0
Sky magenta,#CF71AF,206,119,167,320.0,49.0,63.0
Pomp and Power,#86608E,131,99,144,290.0,19.0,47.0
Café au lait,#A67B5B,170,123,94,26.0,30.0,50.0
Pullman Green,#3B331C,63,55,23,45.0,36.0,17.0
Royal yellow,#FADA5E,240,225,87,48.0,94.0,67.0
Lavender (floral),#B57EDC,180,129,221,275.0,57.0,68.0
Red-brown,#A52A2A,166,40,45,0.0,59.0,41.0
Jasmine,#F8DE7E,247,223,119,47.0,90.0,73.0
Bangladesh green,#006A4E,10,106,71,164.0,100.0,21.0
Roast coffee,#704241,107,65,63,1.0,27.0,35.0
Brilliant lavender,#F4BBFF,240,180,255,290.0,100.0,87.0
Shocking pink,#FC0FC0,246,14,191,315.0,98.0,52.0
Bright green,#66FF00,105,255,0,96.0,100.0,50.0
Wenge,#645452,111,81,93,7.0,10.0,36.0
Rose madder,#E32636,225,42,57,355.0,77.0,52.0
Dark slate blue,#483D8B,75,56,138,248.0,39.0,39.0
Grizzly,#885818,135,94,20,34.0,70.0,31.0
Lavender magenta,#EE82EE,235,132,233,300.0,76.0,72.0
Yellow (RYB),#FEFE33,255,255,51,60.0,99.0,60.0
Neon green,#39FF14,69,255,14,111.0,100.0,54.0
Palm Leaf,#6F9940,129,145,131,88.0,5.0,53.0
Verdigris,#43B3AE,70,186,170,177.0,46.0,48.0
Sizzling Sunrise,#FFDB00,255,217,4,52.0,100.0,50.0
Harlequin green,#46CB18,72,202,17,105.0,79.0,45.0
Mystic,#D65282,213,82,131,338.0,62.0,58.0
Forest green (web),#228B22,29,143,33,120.0,61.0,34.0
Super pink,#CF6BA9,210,115,175,323.0,51.0,62.0
Peach puff,#FFDAB9,255,215,188,28.0,100.0,86.0
Cool Black,#002E63,4,50,99,212.0,100.0,19.0
Salmon,#FA8072,251,132,114,6.0,93.0,71.0
Dark electric blue,#536878,81,113,115,206.0,18.0,40.0
Antique bronze,#665D1E,91,96,29,53.0,55.0,26.0
Golden yellow,#FFDF00,255,230,0,52.0,100.0,50.0
Grizzly,#885818,135,96,24,34.0,70.0,31.0
Blue (Munsell),#0093AF,6,144,176,190.0,100.0,34.0
Carnelian,#B31B1B,185,25,38,0.0,74.0,40.0
Cyan cobalt blue,#28589C,44,88,156,215.0,59.0,38.0
Iguana Green,#71BC78,106,192,124,126.0,36.0,59.0
Deep carmine,#A9203E,170,36,65,347.0,68.0,39.0
Coral pink,#F88379,246,136,120,5.0,90.0,72.0
Persian red,#CC3333,207,48,41,0.0,60.0,50.0
Yellow Sunshine,#FFF700,248,242,2,58.0,100.0,50.0
Lime (web) (X11 green),#00FF00,5,251,7,120.0,100.0,50.0
Bright Yellow (Crayola),#FFAA1D,251,165,33,37.0,100.0,56.0
Maastricht Blue,#001C3D,2,28,64,212.0,100.0,12.0
English violet,#563C5C,82,59,96,289.0,21.0,30.0
Peach,#FFCBA4,255,205,166,26.0,100.0,82.0
Rose gold,#B76E79,198,118,115,351.0,34.0,57.0
Green-yellow,#ADFF2F,173,252,39,84.0,100.0,59.0
Green (Pantone),#00AD43,3,177,73,143.0,100.0,34.0
Pale lavender,#DCD0FF,217,208,255,255.0,100.0,91.0
Grizzly,#885818,139,86,27,34.0,70.0,31.0
Pink lace,#FFDDF4,253,224,244,319.0,100.0,93.0
Castleton green,#00563F,0,89,60,164.0,100.0,17.0
Boysenberry,#873260,130,51,90,328.0,46.0,36.0
Pearl,#EAE0C8,233,227,202,42.0,45.0,85.0
Jet,#343434,52,53,52,0.0,0.0,20.0
Maize,#FBEC5D,252,245,89,54.0,95.0,67.0
Mantis,#74C365,109,198,101,110.0,44.0,58.0
Egyptian blue,#1034A6,4,59,159,226.0,82.0,36.0
Deep saffron,#FF9933,255,147,49,30.0,100.0,60.0
Opera mauve,#B784A7,186,129,164,319.0,26.0,62.0
Cinnamon[citation needed],#D2691E,216,106,33,25.0,75.0,47.0
Bangladesh green,#006A4E,0,100,79,164.0,100.0,21.0
Tulip,#FF878D,247,137,140,357.0,100.0,76.0
Piggy pink,#FDDDE6,253,228,230,343.0,89.0,93.0
Dodger blue,#1E90FF,32,140,255,210.0,100.0,56.0
Solid pink,#893843,131,49,70,352.0,42.0,38.0
Aquamarine,#7FFFD4,124,254,220,160.0,100.0,75.0
Olivine,#9AB973,156,180,118,87.0,33.0,59.0
Pearl,#EAE0C8,234,228,203,42.0,45.0,85.0
USAFA blue,#004F98,0,79,146,209.0,100.0,30.0
Cultured,#F5F5F5,250,252,242,0.0,0.0,96.0
Deep magenta,#CC00CC,200,0,206,300.0,100.0,40.0
Spring bud,#A7FC00,163,255,5,80.0,100.0,49.0
Electric lime,#CCFF00,203,251,5,72.0,100.0,50.0
Blue (Pantone),#0018A8,3,26,168,231.0,100.0,33.0
English violet,#563C5C,92,53,97,289.0,21.0,30.0
Mexican pink,#E4007C,230,0,115,327.0,100.0,45.0
Tomato,#FF6347,255,98,74,9.0,100.0,64.0
Golden yellow,#FFDF00,254,223,1,52.0,100.0,50.0
Red (pigment),#ED1C24,241,31,40,358.0,85.0,52.0
Banana Mania,#FAE7B5,248,224,184,43.0,87.0,85.0
Light coral,#F08080,237,129,130,0.0,79.0,72.0
Light sky blue,#87CEFA,137,210,251,203.0,92.0,75.0
Kelly green,#4CBB17,73,181,31,101.0,78.0,41.0
Majorelle Blue,#6050DC,94,74,221,247.0,67.0,59.0
Vivid gamboge,#FF9900,253,154,5,36.0,100.0,50.0
Yellow (Pantone),#FEDF00,255,224,2,53.0,100.0,50.0
MSU Green,#18453B,25,74,60,167.0,48.0,18.0
Castleton green,#00563F,0,90,66,164.0,100.0,17.0
Blueberry,#4F86F7,79,140,251,220.0,91.0,64.0
Dark taupe,#483C32,75,55,49,27.0,18.0,24.0
Yellow Sunshine,#FFF700,248,249,4,58.0,100.0,50.0
Grullo,#A99A86,170,158,137,34.0,17.0,59.0
Desire,#EA3C53,227,64,86,352.0,81.0,58.0
Bondi blue,#0095B6,0,149,182,191.0,100.0,36.0
Dark orange,#FF8C00,251,141,1,33.0,100.0,50.0
Navajo white,#FFDEAD,255,222,172,36.0,100.0,84.0
Blue (Crayola),#1F75FE,37,115,253,217.0,99.0,56.0
French raspberry,#C72C48,204,41,70,349.0,64.0,48.0
Moccasin,#FAEBD7,248,233,212,34.0,78.0,91.0
Blast-off bronze,#A57164,167,121,108,12.0,27.0,52.0
Deep Red,#850101,138,2,3,0.0,99.0,26.0
Alizarin crimson,#E32636,230,39,55,355.0,77.0,52.0
Bluebonnet,#1C1CF0,25,34,233,240.0,88.0,53.0
Bitter lime,#BFFF00,189,255,4,75.0,100.0,50.0
Very pale yellow,#FFFFBF,253,251,197,60.0,100.0,88.0
Portland Orange,#FF5A36,249,90,52,11.0,100.0,61.0
Lincoln green,#195905,29,85,0,106.0,89.0,18.0
Pink,#FFC0CB,254,188,199,350.0,100.0,88.0
Vivid lime green,#A6D608,168,215,8,74.0,93.0,44.0
Dark byzantium,#5D3954,94,58,81,315.0,24.0,29.0
Shocking pink,#FC0FC0,247,18,196,315.0,98.0,52.0
Middle Red Purple,#A55353,8,85,83,165.0,100.0,16.0
Dark coral,#CD5B45,204,94,63,10.0,58.0,54.0
Lemon meringue,#F6EABE,248,228,183,47.0,76.0,85.0
Volt,#CEFF00,201,251,3,72.0,100.0,50.0
Very light malachite green,#64E986,104,231,133,135.0,75.0,65.0
Razzmatazz,#E3256B,225,33,112,338.0,77.0,52.0
Medium vermilion,#D9603B,220,92,59,14.0,68.0,54.0
Alloy orange,#C46210,195,98,14,27.0,85.0,42.0
Khaki (X11) (Light khaki),#F0E68C,238,228,141,54.0,77.0,75.0
Ceil,#92A1CF,144,161,206,225.0,39.0,69.0
Brunswick green,#1B4D3E,24,74,59,162.0,48.0,20.0
Light goldenrod yellow,#FAFAD2,249,249,207,60.0,80.0,90.0
Light apricot,#FDD5B1,252,221,180,28.0,95.0,84.0
Lust,#E62020,228,34,27,0.0,80.0,51.0
Lilac Luster,#AE98AA,176,153,162,311.0,12.0,64.0
Cinnamon[citation needed],#D2691E,211,100,41,25.0,75.0,47.0
Classic rose,#FBCCE7,254,204,229,326.0,85.0,89.0
Chartreuse (web),#7FFF00,128,255,1,90.0,100.0,50.0
Deer,#BA8759,178,134,92,28.0,41.0,54.0
Arsenic,#3B444B,59,69,72,206.0,12.0,26.0
Azure,#007FFF,1,121,253,210.0,100.0,50.0
Shadow,#8A795D,141,122,96,37.0,19.0,45.0
Amaranth,#E52B50,227,50,74,348.0,78.0,53.0
Piggy pink,#FDDDE6,255,230,223,343.0,89.0,93.0
Vivid malachite,#00CC33,0,204,50,135.0,100.0,40.0
Jasper,#D73B3E,212,63,58,359.0,66.0,54.0
Ball blue,#21ABCD,35,170,207,192.0,72.0,47.0
Lawn green,#7CFC00,128,246,2,90.0,100.0,49.0
Floral white,#FFFAF0,255,255,241,40.0,100.0,97.0
Tangelo,#F94D00,246,72,0,19.0,100.0,49.0
Donkey brown,#664C28,96,82,37,35.0,44.0,28.0
Palatinate purple,#682860,110,35,95,308.0,44.0,28.0
Middle Green Yellow,#ACBF60,172,186,98,72.0,43.0,56.0
Castleton green,#00563F,0,87,69,164.0,100.0,17.0
Cyber yellow,#FFD300,251,215,0,50.0,100.0,50.0
Lawn green,#7CFC00,119,246,6,90.0,100.0,49.0
Brandeis blue,#0070FF,3,111,255,214.0,100.0,50.0
Dark imperial blue,#00147E,5,19,129,183.0,100.0,25.0
Blue Bolt,#00B9FB,6,184,254,196.0,100.0,49.0
Bright ube,#D19FE8,206,155,234,281.0,61.0,77.0
Violet (RYB),#8601AF,138,10,176,286.0,99.0,35.0
Rich black,#004040,7,55,68,180.0,100.0,13.0
Eggplant,#614051,97,62,83,329.0,20.0,32.0
Ruddy,#FF0028,255,1,42,351.0,100.0,50.0
Rose madder,#E32636,218,47,53,355.0,77.0,52.0
Air superiority blue,#72A0C1,118,157,194,205.0,39.0,60.0
Purple mountain majesty,#9678B6,148,126,182,269.0,30.0,59.0
Battleship grey,#848482,135,133,131,60.0,1.0,51.0
Red (Munsell),#F2003C,242,0,60,345.0,100.0,47.0
Deep carmine pink,#EF3038,236,47,57,357.0,86.0,56.0
Mardi Gras,#880085,133,6,132,301.0,100.0,27.0
Feldgrau,#4D5D53,74,93,85,143.0,9.0,33.0
Cerise,#DE3163,229,57,96,343.0,72.0,53.0
Medium ruby,#AA4069,171,62,111,337.0,45.0,46.0
Illuminating Emerald,#319177,47,151,117,164.0,49.0,38.0
Magic mint,#AAF0D1,172,247,200,153.0,70.0,80.0
Sizzling Red,#FF3855,250,58,86,351.0,100.0,61.0
Golden yellow,#FFDF00,254,228,0,52.0,100.0,50.0
Permanent Geranium Lake,#E12C2C,222,44,46,0.0,75.0,53.0
Deep pink,#FF1493,255,26,145,328.0,100.0,54.0
Dartmouth green,#00703C,0,109,60,152.0,100.0,22.0
Turquoise Surf,#00C5CD,0,196,200,182.0,100.0,40.0
Burlywood,#DEB887,224,187,133,34.0,57.0,70.0
Burnt umber,#8A3324,137,58,34,9.0,59.0,34.0
Violet (color wheel),#7F00FF,129,8,249,270.0,100.0,50.0
Blue-violet,#8A2BE2,137,45,222,271.0,76.0,53.0
Orange (web),#FFA500,248,167,1,39.0,100.0,50.0
Floral white,#FFFAF0,251,253,238,40.0,100.0,97.0
Red-violet,#C71585,189,30,135,322.0,81.0,43.0
Old burgundy,#43302E,69,51,48,6.0,19.0,22.0
Lemon chiffon,#FFFACD,252,250,204,54.0,100.0,90.0
Congo pink,#F88379,245,130,126,5.0,90.0,72.0
Sapphire blue,#0067A5,0,106,161,203.0,100.0,32.0
Fallow,#C19A6B,194,146,117,33.0,41.0,59.0
Lavender rose,#FBA0E3,252,163,229,316.0,92.0,81.0
Upsdell red,#AE2029,170,30,45,356.0,69.0,40.0
Verdigris,#43B3AE,65,172,172,177.0,46.0,48.0
Copper penny,#AD6F69,176,105,107,5.0,29.0,55.0
Rose gold,#B76E79,191,97,110,351.0,34.0,57.0
Cool Black,#002E63,1,52,100,212.0,100.0,19.0
Peach-yellow,#FADFAD,250,230,179,39.0,89.0,83.0
Light cobalt blue,#88ACE0,133,175,223,215.0,59.0,71.0
Red-orange,#FF5349,253,76,68,3.0,100.0,64.0
Pullman Green,#3B331C,61,53,30,45.0,36.0,17.0
Bottle green,#006A4E,8,102,77,164.0,100.0,21.0
Royal yellow,#FADA5E,251,218,94,48.0,94.0,67.0
Harvard crimson,#C90016,202,2,18,353.0,100.0,39.0
Antique fuchsia,#915C83,146,90,135,316.0,22.0,46.0
Indian red,#CD5C5C,206,95,92,0.0,53.0,58.0
Licorice,#1A1110,26,11,13,6.0,24.0,8.0
Ash grey,#B2BEB5,171,195,187,135.0,8.0,72.0
Red (NCS),#C40233,191,7,53,345.0,98.0,39.0
Atomic tangerine,#FF9966,255,150,97,20.0,100.0,70.0
Brunswick green,#1B4D3E,26,79,56,162.0,48.0,20.0
Blueberry,#4F86F7,74,137,249,220.0,91.0,64.0
Eton blue,#96C8A2,152,196,155,134.0,31.0,69.0
Rich black (FOGRA29),#010B13,6,14,24,207.0,90.0,4.0
Magic mint,#AAF0D1,167,242,208,153.0,70.0,80.0
Gamboge,#E49B0F,238,156,22,39.0,88.0,48.0
Russian green,#679267,109,152,99,120.0,17.0,49.0
Brink pink,#FB607F,255,101,133,348.0,95.0,68.0
Grizzly,#885818,138,86,30,34.0,70.0,31.0
Atomic tangerine,#FF9966,255,152,97,20.0,100.0,70.0
Midnight green (eagle green),#004953,2,72,86,187.0,100.0,16.0
Lawn green,#7CFC00,125,255,0,90.0,100.0,49.0
Olive Drab (#3),#6B8E23,110,144,29,80.0,60.0,35.0
Field drab,#6C541E,108,80,27,42.0,57.0,27.0
Bright ube,#D19FE8,213,170,236,281.0,61.0,77.0
Rich black,#004040,6,64,59,180.0,100.0,13.0
Wild Strawberry,#FF43A4,254,67,165,329.0,100.0,63.0
Burgundy,#800020,131,0,31,345.0,100.0,25.0
Misty rose,#FFE4E1,252,222,229,6.0,100.0,94.0
Bone,#E3DAC9,225,216,205,39.0,32.0,84.0
Azure,#007FFF,3,120,255,210.0,100.0,50.0
Flamingo pink,#FC8EAC,255,144,168,344.0,95.0,77.0
Magenta haze,#9F4576,158,68,121,327.0,39.0,45.0
Bottle green,#006A4E,0,107,83,164.0,100.0,21.0
Flamingo pink,#FC8EAC,251,137,177,344.0,95.0,77.0
Camel,#C19A6B,191,156,103,33.0,41.0,59.0
Soap,#CEC8EF,208,200,234,249.0,55.0,86.0
Deep saffron,#FF9933,255,145,50,30.0,100.0,60.0
Shamrock green,#009E60,2,156,99,156.0,100.0,31.0
Tuscan brown,#6F4E37,112,80,61,25.0,34.0,33.0
Sand dune,#967117,150,119,31,43.0,73.0,34.0
CG Red,#E03C31,227,59,54,4.0,74.0,54.0
Indigo dye,#091F92,8,44,152,230.0,88.0,30.0
Phthalo blue,#000F89,7,18,142,233.0,100.0,27.0
Pastel magenta,#F49AC2,241,151,189,333.0,80.0,78.0
Metallic Seaweed,#0A7E8C,19,133,138,186.0,87.0,29.0
Deep carmine,#A9203E,161,26,62,347.0,68.0,39.0
Quartz,#51484F,77,72,83,313.0,6.0,30.0
Azure,#007FFF,8,123,252,210.0,100.0,50.0
Red (NCS),#C40233,192,3,45,345.0,98.0,39.0
Violet (RYB),#8601AF,137,1,177,286.0,99.0,35.0
Coral Reef,#FD7C6E,253,124,108,6.0,97.0,71.0
Banana Mania,#FAE7B5,250,228,182,43.0,87.0,85.0
Green (Crayola),#1CAC78,26,166,118,158.0,72.0,39.0
Charleston green,#232B2B,33,46,41,180.0,10.0,15.0
University of California Gold,#B78727,187,138,39,40.0,65.0,44.0
Pale magenta,#F984E5,247,131,224,310.0,91.0,75.0
Indian red,#CD5C5C,210,91,92,0.0,53.0,58.0
Egyptian blue,#1034A6,17,49,163,226.0,82.0,36.0
Orange Soda,#FA5B3D,247,85,61,10.0,95.0,61.0
Wild Strawberry,#FF43A4,250,66,163,329.0,100.0,63.0
Titanium yellow,#EEE600,240,234,3,58.0,100.0,47.0
Coral,#FF7F50,249,127,83,16.0,100.0,66.0
Ocean Blue,#4F42B5,75,64,175,247.0,47.0,48.0
Heliotrope gray,#AA98A9,167,155,175,303.0,10.0,63.0
Dark pastel purple,#966FD6,158,115,222,263.0,56.0,64.0
Azure (web color),#F0FFFF,242,255,255,180.0,100.0,97.0
Brilliant rose,#FF55A3,251,84,166,332.0,100.0,67.0
Dark yellow,#9B870C,154,128,12,52.0,86.0,33.0
International orange (aerospace),#FF4F00,251,80,4,19.0,100.0,50.0
Azure (web color),#F0FFFF,238,253,248,180.0,100.0,97.0
Cultured,#F5F5F5,251,252,247,0.0,0.0,96.0
Verdigris,#43B3AE,64,175,179,177.0,46.0,48.0
Kobicha,#6B4423,109,71,38,28.0,51.0,28.0
Brass,#B5A642,184,156,62,52.0,47.0,48.0
Lemon curry,#CCA01D,203,159,30,45.0,75.0,46.0
Ocean Blue,#4F42B5,83,64,182,247.0,47.0,48.0
Dark imperial blue,#00416A,0,62,108,203.0,100.0,21.0
Fallow,#C19A6B,193,154,109,33.0,41.0,59.0
Volt,#CEFF00,207,255,3,72.0,100.0,50.0
Illuminating Emerald,#319177,49,145,120,164.0,49.0,38.0
Redwood,#A45A52,163,103,94,6.0,33.0,48.0
Plum (web),#DDA0DD,225,159,222,300.0,47.0,75.0
Queen blue,#436B95,69,109,149,211.0,38.0,42.0
Candy apple red,#FF0800,252,3,5,2.0,100.0,50.0
Lust,#E62020,227,35,32,0.0,80.0,51.0
Plump Purple,#5946B2,87,63,177,251.0,44.0,49.0
French lime,#9EFD38,154,255,52,89.0,98.0,61.0
Medium sea green,#3CB371,61,187,112,147.0,50.0,47.0
Ball blue,#21ABCD,33,173,207,192.0,72.0,47.0
Donkey brown,#664C28,104,75,45,35.0,44.0,28.0
Violet (RYB),#8601AF,137,0,179,286.0,99.0,35.0
Satin sheen gold,#CBA135,201,168,56,43.0,59.0,50.0
Byzantine,#BD33A4,191,55,167,311.0,58.0,47.0
Liberty,#545AA7,85,88,166,236.0,33.0,49.0
Fresh Air,#A6E7FF,168,231,253,196.0,100.0,83.0
Ocean Blue,#4F42B5,76,69,183,247.0,47.0,48.0
Blue Bolt,#00B9FB,0,190,253,196.0,100.0,49.0
